molecule_chembl_id,SMILES,score,name,method,mol,mw,nhd,nha,clogp,rb,ro5
CHEMBL288470,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,0.6835443037974683,AMINOPYRINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d340199d20>,231.137162164,0,4,1.55042,2,OK
CHEMBL3701238,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,0.6804123711340206,FUTIBATINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d340199e00>,418.17533856400007,1,8,1.7849,4,OK
CHEMBL277474,Cc1cc(=O)n(-c2ccccc2)n1C,0.6756756756756757,ANTIPYRINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d340199e70>,188.094963004,0,3,1.4844199999999999,1,OK
CHEMBL3545185,O=C(/C=C\n1cnc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1)NNc1cnccn1,0.6746987951807228,SELINEXOR,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d340199ee0>,443.0929272920001,2,7,3.386700000000001,5,OK
CHEMBL1200406,Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,0.6588235294117647,DIMENHYDRINATE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d340199f50>,214.025753144,1,5,-0.3863000000000001,0,OK
CHEMBL476,CN(C)/N=N/c1[nH]cnc1C(N)=O,0.6582278481012658,DACARBAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d340199fc0>,182.09160894,2,4,0.0688999999999999,3,OK
CHEMBL550348,O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,0.6582278481012658,DEFERASIROX,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a030>,373.10625596,3,6,3.710700000000001,4,OK
CHEMBL3099695,N#Cc1ccc([C@H]2CCc3cncn32)c(F)c1,0.6567164179104478,OSILODROSTAT,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a0a0>,227.08587554,0,3,2.42948,1,OK
CHEMBL799,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,0.6526315789473685,CILOSTAZOL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a1f0>,369.21647510400004,1,6,3.4647000000000014,7,OK
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.6521739130434783,IBRUTINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a260>,440.19607400800004,1,7,4.2173000000000025,5,OK
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,0.651685393258427,TOFACITINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a2d0>,312.16985926,1,5,1.5447799999999996,3,OK
CHEMBL531,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.6493506493506493,PERGOLIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a340>,314.18166983199995,1,2,4.271100000000003,4,OK
CHEMBL4297590,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1,0.6476190476190476,DARIDOREXANT,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a3b0>,450.15710165600007,1,6,4.265420000000003,4,OK
CHEMBL1455,CN(C)c1nc(N(C)C)nc(N(C)C)n1,0.6451612903225806,ALTRETAMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a420>,210.15929457599998,0,6,0.0696000000000001,3,OK
CHEMBL1648,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,0.6428571428571429,ISRADIPINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a490>,371.148120772,1,8,2.5822000000000003,4,OK
CHEMBL1467,Oc1ncnc2[nH]ncc12,0.6388888888888888,ALLOPURINOL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a500>,136.038510748,2,4,0.058499999999999885,0,OK
CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,0.6376811594202898,NOMIFENSINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a570>,238.146998576,1,2,2.8461000000000016,1,OK
CHEMBL12610,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0.6363636363636364,BENZYDAMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a5e0>,309.184112356,0,4,3.4151000000000016,7,OK
CHEMBL585,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0.6363636363636364,TRIAMTERENE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a650>,253.10759335199998,3,7,0.8334000000000001,1,OK
CHEMBL1425,Sc1ncnc2nc[nH]c12,0.6349206349206349,MERCAPTOPURINE ANHYDROUS,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a6c0>,152.015667128,2,4,0.6416,0,OK
CHEMBL1380,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,0.6341463414634146,ABACAVIR,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a7a0>,286.154209196,3,7,1.0922999999999998,4,OK
CHEMBL1201754,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0.6329113924050633,RUFINAMIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a810>,238.066617316,1,4,0.7035000000000001,3,OK
CHEMBL1411979,CN(C)CCN(Cc1cccs1)c1ccccn1,0.631578947368421,METHAPYRILENE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a880>,261.129968608,0,4,2.7113000000000005,6,OK
CHEMBL2147777,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,0.6304347826086957,TENELIGLIPTIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a8f0>,426.22018058000003,1,7,1.5661200000000006,4,OK
CHEMBL1422,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.6304347826086957,SITAGLIPTIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a960>,407.11807942,1,5,2.0164999999999997,4,OK
CHEMBL643,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0.6301369863013698,PROMETHAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019a9d0>,284.13471963999996,0,3,4.239400000000003,3,OK
CHEMBL829,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,0.6301369863013698,METHYLPROMAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019aa40>,298.15036970399996,0,3,4.487000000000004,4,OK
CHEMBL126224,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,0.6301369863013698,IPRINDOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019aab0>,284.225248896,0,2,4.252000000000004,4,OK
CHEMBL4085457,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,0.627906976744186,RITLECITINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ab20>,285.158960228,2,4,1.9352999999999994,3,OK
CHEMBL1242,Nc1ccc(/N=N/c2ccccc2)c(N)n1,0.625,PHENAZOPYRIDINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ab90>,213.10144535199998,2,5,2.6613999999999995,2,OK
CHEMBL3622821,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,0.6206896551724138,UPADACITINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ac00>,380.1572438880001,2,4,2.9079000000000006,3,OK
CHEMBL741,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,0.6197183098591549,LAMOTRIGINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ac70>,255.00785058399998,2,5,2.0098,1,OK
CHEMBL6437,CN1CCN2c3ccccc3Cc3ccccc3C2C1,0.6197183098591549,MIANSERIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ace0>,264.16264864,0,2,3.0839000000000016,0,OK
CHEMBL1565476,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,0.6153846153846154,APAZONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ad50>,300.15862588,0,4,2.0642199999999997,2,OK
CHEMBL1200959,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,0.6153846153846154,METHDILAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019adc0>,296.13471963999996,0,3,4.241000000000003,2,OK
CHEMBL1929396,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,0.6122448979591837,ANAGLIPTIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019aea0>,383.2069730400001,2,7,0.6503000000000008,6,OK
CHEMBL231779,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,0.6122448979591837,APIXABAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019af10>,459.19065428,1,6,2.699600000000001,5,OK
CHEMBL1094636,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,0.611764705882353,NIRAPARIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019af80>,320.16371126,2,4,2.591400000000001,3,OK
CHEMBL3306803,CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,0.6097560975609756,LUMATEPERONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019aff0>,393.221640736,0,4,3.9165000000000036,5,OK
CHEMBL1237021,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,0.6086956521739131,LURASIDONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b0d0>,492.25589739200007,0,6,4.255800000000003,5,OK
CHEMBL56564,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,0.6075949367088608,TROPISETRON,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b140>,284.15247788,1,3,2.9499000000000013,2,OK
CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21,0.6052631578947368,PROMAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b220>,284.13471963999996,0,3,4.241000000000003,4,OK
CHEMBL859,Oc1nc(O)c2cn[nH]c2n1,0.6052631578947368,OXYPURINOL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b290>,152.033425368,3,5,-0.23590000000000017,0,OK
CHEMBL85,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0.6041666666666666,RISPERIDONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b300>,410.211804324,0,6,3.5904200000000026,4,OK
CHEMBL1742423,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,0.6021505376344086,BILASTINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b370>,463.28349204399996,1,5,4.857100000000004,10,OK
CHEMBL2,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,0.6,PRAZOSIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b3e0>,383.15935415200005,1,8,1.7845999999999997,4,OK
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.6,FLUCONAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b450>,306.10406544399996,1,7,0.7357999999999993,5,OK
CHEMBL1452696,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.6,FEPRAZONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b4c0>,320.15247787999994,0,2,3.9539000000000026,4,OK
CHEMBL1420,C[n+]1ccccc1C=NO,0.5970149253731343,PRALIDOXIME,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b5a0>,137.07093932809,1,2,0.3191999999999999,1,OK
CHEMBL21333,O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,0.5957446808510638,PRANLUKAST,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b610>,481.175004216,2,7,4.627100000000003,9,OK
CHEMBL13828,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,0.5952380952380952,OXATOMIDE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b680>,426.24196158,1,4,4.126900000000004,7,OK
CHEMBL4297610,C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,0.5952380952380952,OLUTASIDENIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b6f0>,354.0883534,2,5,2.9249800000000006,3,OK
CHEMBL2105458,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,0.5945945945945946,THENALIDINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b760>,286.15036970399996,0,3,3.848900000000003,4,OK
CHEMBL3936761,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,0.594059405940594,ZANUBRUTINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b7d0>,471.227039788,2,6,4.222600000000003,6,OK
CHEMBL1089318,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,0.594059405940594,OPICAPONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b840>,411.99773939999994,2,8,3.2800400000000014,3,OK
CHEMBL11662,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,0.59375,OZAGREL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b8b0>,228.089877624,1,3,2.0292,4,OK
CHEMBL1109,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0.5934065934065934,SULFAPHENAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019b920>,314.08374668799996,2,5,2.2553,4,OK
CHEMBL727,Nc1nc2[nH]cnc2c(=S)[nH]1,0.5915492957746479,THIOGUANINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ba70>,167.02656616,3,4,0.59769,0,OK
CHEMBL634,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,0.5904761904761905,ALFENTANIL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019bae0>,416.25358888400007,0,8,1.3838999999999997,9,OK
CHEMBL1201210,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,0.5897435897435898,PROPIOMAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019bb50>,340.160934388,0,4,4.832100000000005,5,OK
CHEMBL4071161,CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.5894736842105263,TIRABRUTINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019bbc0>,454.17533856400007,1,8,2.7534,4,OK
CHEMBL611,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,0.5882352941176471,TERAZOSIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019bca0>,387.19065428000005,1,8,1.0567999999999995,4,OK
CHEMBL254316,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,0.5882352941176471,RALTEGRAVIR,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019bd10>,444.155745992,3,9,0.9115199999999997,6,OK
CHEMBL3643413,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,0.5882352941176471,LENIOLISIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019bd80>,450.1991087,1,7,2.884500000000002,5,OK
CHEMBL1626223,CN1CCCN=C1/C=C/c1cccs1,0.5866666666666667,PYRANTEL,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019be60>,206.087769448,0,3,2.4953000000000003,2,OK
CHEMBL1201270,C1N2CN3CN1CN(C2)C3,0.5862068965517241,METHENAMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c040>,140.106196384,0,4,-1.0197999999999992,0,OK
CHEMBL175691,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,0.5846153846153846,RILPIVIRINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c0b0>,366.15929457600004,2,6,4.989100000000003,5,OK
CHEMBL487253,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0.5842696629213483,BENDAMUSTINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c120>,357.10108227200004,1,4,3.2646000000000024,9,OK
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,0.5833333333333334,IMIPRAMINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c190>,280.193948768,0,2,3.8750000000000027,4,OK
CHEMBL1106,NC1=NCC2c3ccccc3Cc3ccccc3N12,0.5833333333333334,EPINASTINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c200>,249.12659748,1,3,2.4668,0,OK
CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.5822784810126582,PHENYLBUTAZONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c270>,308.15247787999994,0,2,3.7878000000000025,5,OK
CHEMBL279516,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,0.5822784810126582,INDORAMIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c350>,347.19976242,2,2,3.604800000000002,5,OK
CHEMBL1201038,Nc1c2ccccc2nc2ccccc12,0.5818181818181818,ACRISORCIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c3c0>,194.08439832,1,2,2.970200000000001,0,OK
CHEMBL3655081,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,0.58,ABROCITINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c430>,323.141595912,2,5,1.2544999999999995,6,OK
CHEMBL461101,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,0.5777777777777777,ELTROMBOPAG,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c580>,442.16410518399994,3,6,4.564840000000005,5,OK
CHEMBL14376,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,0.5773195876288659,ILOPERIDONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c660>,426.195485564,0,6,4.826600000000004,8,OK
CHEMBL290916,CC1=NN(c2ccccc2)C(=O)C1,0.5753424657534246,EDARAVONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c740>,174.07931294,0,2,1.7992,1,OK
CHEMBL22097,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,0.575,LORMETAZEPAM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c7b0>,334.027582984,1,3,3.1256000000000013,1,OK
CHEMBL4303214,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,0.575,FRUQUINTINIB,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c820>,393.13247070799997,1,7,3.853520000000003,5,OK
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.575,PROCHLORPERAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c900>,373.137946448,0,4,4.580200000000004,4,OK
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0.575,CHLORPROMAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019c970>,318.09574728800004,0,3,4.894400000000004,4,OK
CHEMBL2364608,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,0.5742574257425742,DORAVIRINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ca50>,425.0502515520001,1,7,2.654580000000001,4,OK
CHEMBL623,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,0.5742574257425742,NEFAZODONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019cac0>,469.22445294399995,0,7,3.5519000000000025,10,OK
CHEMBL1278,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0.5742574257425742,NARATRIPTAN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019cb30>,335.16674804,2,3,2.0687999999999995,5,OK
CHEMBL435966,O=[N+]([O-])c1cncn1CCN1CCOCC1,0.5714285714285714,NIMORAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019cba0>,226.106590308,0,6,0.12349999999999994,4,OK
CHEMBL1076903,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,0.5714285714285714,VARENICLINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019cc10>,211.110947416,1,3,1.8038999999999998,0,OK
CHEMBL708,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,0.5714285714285714,ZIPRASIDONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019cc80>,412.112459972,1,5,3.809000000000002,4,OK
CHEMBL291157,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,0.5714285714285714,ROSOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019cd60>,294.100442308,1,4,2.781600000000001,3,OK
CHEMBL1089221,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,0.5714285714285714,BENDAZAC,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019cdd0>,282.10044230799997,1,4,2.548,5,OK
CHEMBL2105762,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,0.5714285714285714,OMARIGLIPTIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ce40>,398.12241794000005,1,7,1.1421,3,OK
CHEMBL55400,Nc1ccc2cc3ccc(N)cc3nc2c1,0.5714285714285714,PROFLAVINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019ceb0>,209.095297352,2,3,2.5524000000000004,0,OK
CHEMBL1449676,Cc1ncc([N+](=O)[O-])n1CC(O)CCl,0.5681818181818182,ORNIDAZOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d000>,219.04106886,1,5,0.6994199999999999,4,OK
CHEMBL1208,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,0.5681818181818182,CINOXACIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d070>,262.05897142000003,1,6,0.8432999999999997,2,OK
CHEMBL70418,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,0.5679012345679012,CLOBAZAM,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d0e0>,300.066555336,0,2,3.3712000000000018,1,OK
CHEMBL1764,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,0.5679012345679012,LEVOMEPROMAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d150>,328.160934388,0,4,4.495600000000004,5,OK
CHEMBL4297517,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,0.5679012345679012,MAVACAMTEN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d1c0>,273.147726848,2,4,2.2906,4,OK
CHEMBL422,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0.5679012345679012,TRIFLUOPERAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d230>,407.164303428,0,4,4.945600000000005,4,OK
CHEMBL1201112,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0.5656565656565656,NELARABINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d380>,297.10731857999997,4,10,-1.9713999999999994,3,OK
CHEMBL73451,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,0.5633802816901409,MEQUITAZINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d4d0>,322.15036970399996,0,3,4.631100000000005,2,OK
CHEMBL1454,c1ccc([C@H]2CN3CCSC3=N2)cc1,0.5633802816901409,LEVAMISOLE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d540>,204.072119384,0,3,2.1460999999999997,1,OK
CHEMBL1201087,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.5625,CABERGOLINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d690>,451.29472542400003,2,4,3.193900000000001,8,OK
CHEMBL1442422,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,0.5609756097560976,DIBENZEPIN,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d700>,295.168462292,0,3,2.976300000000001,3,OK
CHEMBL1224,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,0.56,ACRIVASTINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d7e0>,348.183778008,1,3,4.015320000000003,6,OK
CHEMBL550,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,0.56,PILOCARPINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d850>,208.121177752,0,4,1.1618000000000002,3,OK
CHEMBL1460,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,0.5591397849462365,DIDANOSINE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d8c0>,236.090940244,2,6,-0.21050000000000008,2,OK
CHEMBL219916,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,0.5591397849462365,DOMPERIDONE,dice_maccs,<rdkit.Chem.rdchem.Mol object at 0x72d34019d930>,425.161852688,2,5,3.353200000000002,5,OK
