type,drugbank_id,groups,name,SMILES
small molecule,DB18296,['investigational'],AB-22,CCCOC1=CC(NC(=O)NN(CCO)C2=CC(C(C)C)=C3C(C)=NN(C)C3=N2)=CC(Cl)=N1
small molecule,DB18297,['investigational'],KF-1601,CN1C=C(NC2=CC=CN3C(=CN=C23)C#CC2=C(C)C=C(F)C(=C2)C(=O)NC2=CC(=CC(=C2)N2C=NC(C)=C2)C(C)(C)C#N)C=N1
small molecule,DB18298,['investigational'],PTI-110,OC1=CC=C(NC(=O)C2=CC=C(O)C(O)=C2)C=C1O
small molecule,DB18299,['investigational'],"N-(4-(1-cyclopropyl-4-fluoro-2-methyl-1H-benzo(d)imidazol-6-yl)-5-fluoropyrimidin-2-yl)-6-(2-(dimethylamino)ethyl)-5,6,7,8-tetrahydro-l,6-naphthyridin-2-amine",CN(C)CCN1CCC2=C(C1)C=CC(NC1=NC=C(F)C(=N1)C1=CC(F)=C3N=C(C)N(C4CC4)C3=C1)=N2
small molecule,DB18300,['investigational'],Lirafugratinib,CN1C2=NC=NC(N)=C2C(=C1C1=CC=C(NC(=O)C(C)=C)C=C1)C1=CC=C(OC2=NC=CC(C)=N2)C(F)=C1
small molecule,DB18301,['investigational'],Dazcapistat,CC1=NC(=C(O1)C(=O)NC(CC1=CC=CC=C1)C(=O)C(N)=O)C1=CC=CC=C1F
small molecule,DB18302,['investigational'],NTP-42,CC(C)(C)NC(=O)NS(=O)(=O)C1=CC(=CC=C1OC1=CC=CC(=C1)C1=CC=C(OC(F)F)C=C1)C#N
small molecule,DB18303,['investigational'],Deucrictibant,[2H][C@@](C)(NC(=O)COC(F)F)C1=CC(F)=CC(Cl)=C1COC1=CC=CC2=C(C=C(C)N=C12)C1=NC=NN1C
small molecule,DB18304,['investigational'],Emlenoflast,CC(C)N1C=CC(=N1)S(=O)(=O)NC(=O)NC1=C2CCCC2=CC2=C1CCC2
small molecule,DB18305,['investigational'],Sebetralstat,COCC1=NN(CC2=CC=C(CN3C=CC=CC3=O)C=C2)C=C1C(=O)NCC1=NC=CC(OC)=C1F
small molecule,DB18306,['investigational'],TSN-084,CC(C)OC1=CC=C(C(=O)NC2=CC=C(OC3=C(C=C4N(C)N=CC4=C3)C3=CNN=C3)C(F)=C2)C(=O)N1C1=CC=C(F)C=C1
small molecule,DB18307,['investigational'],VLX-1005,COC1=CC=CC(CNC2=CC=C(C=C2)S(=O)(=O)NC2=NC3=CC=CC=C3S2)=C1O
small molecule,DB18308,['investigational'],"N,N-dimethyl-N-(2-(((2R,3R,4S,5R,6R)-3,4,5-tris(acetyloxy)-6-((acetyloxy)methyl)oxan-2-yl)oxy)ethyl)cyclopropylammonium",CC(=O)OC[C@H]1O[C@@H](OCC[N+](C)(C)C2CC2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O
small molecule,DB18310,['investigational'],Recilisib,OC(=O)C1=CC=C(\C=C\S(=O)(=O)CC2=CC=C(Cl)C=C2)C=C1
small molecule,DB18313,['investigational'],Cinnamic_acid,OC(=O)\C=C\C1=CC=CC=C1
small molecule,DB18314,['investigational'],Valemetostat,[H][C@@]1(CC[C@@H](CC1)N(C)C)[C@@]1(C)OC2=C(O1)C(C)=C(C=C2Cl)C(=O)NCC1=C(C)C=C(C)NC1=O
small molecule,DB18315,['investigational'],Zagociguat,FC1=CC=CC=C1CC1=NC(=CN2C=CN=C12)C1=NC(=NN1)C(F)(F)F
small molecule,DB18345,['investigational'],CN-105,CC(C)[C@H](NC(C)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(N)=O
small molecule,DB18365,['investigational'],S-55746,OC1=CC=C(C=C1)N(C(=O)C1=C2CCCCN2C(=C1)C1=CC2=C(OCO2)C=C1C(=O)N1CC2=CC=CC=C2C[C@H]1CN1CCOCC1)C1=CC=CC=C1
small molecule,DB18373,['investigational'],Vanzacaftor,CC1(C)C[C@H]2CN1C1=NC(=CC=C1C(=O)NS(=O)(=O)C1=CC=CC(NCCC2)=N1)N1C=CC(OCCC2C3(CC3)C22CC2)=N1
small molecule,DB18390,['investigational'],DPM-1001,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@@]4([H])C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)NCCCCNCC1=CC=CC=N1)[C@H](C)CCC(=O)OC
small molecule,DB18391,['investigational'],Fenvalerate,CC(C)C(C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1
small molecule,DB18392,['investigational'],NV-354,COC(=O)CCC(=O)SCCNC(C)=O
small molecule,DB18393,['investigational'],EP-217609,[H][C@]12CS[C@@H](CCCCC(=O)NCCCC[C@H](NC(=O)CCCNC(=O)C[C@H](NS(=O)(=O)C3=C(C)C=C(OC)C(C)=C3C)C(=O)N[C@H](CC3=CC=C(C=C3)C(N)=N)C(=O)N3CCCCC3)C(=O)NCCOCCOCCOCCO[C@@H]3[C@@H](COS(O)(=O)=O)O[C@H](O[C@@]4([H])[C@H](OC)[C@@H](OC)[C@H](O[C@]5([H])[C@@H](COS(O)(=O)=O)O[C@H](O[C@@]6([H])[C@H](OC)[C@@H](OC)[C@H](O[C@]7([H])[C@@H](COS(O)(=O)=O)O[C@H](OC)[C@H](OS(O)(=O)=O)[C@H]7OC)O[C@H]6C(O)=O)[C@H](OS(O)(=O)=O)[C@H]5OS(O)(=O)=O)O[C@@H]4C(O)=O)[C@H](OC)[C@H]3OC)[C@@]1([H])NC(=O)N2
small molecule,DB18398,['investigational'],Calmangafodipir,[Ca++].[Ca++].[Ca++].[Ca++].[Mn++].CC1=NC=C(COP(O)([O-])=O)C(CN(CCN(CC(O)=O)CC2=C(COP(O)([O-])=O)C=NC(C)=C2O)CC(O)=O)=C1O.CC1=NC=C(COP(O)([O-])=O)C(CN(CCN(CC(O)=O)CC2=C(COP(O)([O-])=O)C=NC(C)=C2O)CC(O)=O)=C1O.CC1=NC=C(COP(O)([O-])=O)C(CN(CCN(CC(O)=O)CC2=C(COP(O)([O-])=O)C=NC(C)=C2O)CC(O)=O)=C1O.CC1=NC=C(COP(O)([O-])=O)C(CN(CCN(CC(O)=O)CC2=C(COP(O)([O-])=O)C=NC(C)=C2O)CC(O)=O)=C1O.CC1=NC=C(COP(O)([O-])=O)C(CN(CCN(CC(O)=O)CC2=C(COP(O)([O-])=O)C=NC(C)=C2O)CC(O)=O)=C1O
small molecule,DB18400,['investigational'],Cemsidomide,O=C1N([C@H]2CCC(=O)NC2=O)C2=CC=C(CC3=CC=C(CN4CCOCC4)C=C3)C3=CC=CC1=C23
small molecule,DB18405,['investigational'],Crisdesalazine,OC(=O)C1=CC(NCCC2=CC=C(C=C2)C(F)(F)F)=CC=C1O
small molecule,DB18406,['investigational'],Secalciferol,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C)[C@H](C)CC[C@@H](O)C(C)(C)O
small molecule,DB18407,['investigational'],ABBV-CLS-7262,[Na+].NC(CO)(CO)CO.OP([O-])(=O)OCO[C@H]1CC2(CCC1(CC2)NC(=O)COC1=CC=C(Cl)C(F)=C1)NC(=O)COC1=CC=C(Cl)C(F)=C1
small molecule,DB18408,['investigational'],BR-007,OC(CCCNC(=O)OCCOC1=CC2=NC=CC(C3=C4CCCN4N=C3C3=CC=CC=N3)=C2C=C1)(P(O)(O)=O)P(O)(O)=O
small molecule,DB18409,['investigational'],Fobrepodacin,[H][C@@]1(CCCO1)C1=C2NC(NC(=O)NCC)=NC2=CC(=C1F)C1=CN=C(N=C1)C(C)(C)OP(O)(O)=O
small molecule,DB18442,['investigational'],ABSK-091,COC1=CC(OC)=CC(CCC2=CC(NC(=O)C3=CC=C(C=C3)N3C[C@H](C)N[C@H](C)C3)=NN2)=C1
small molecule,DB18443,['investigational'],CFT-8634,COC1=CC(=CC(OC)=C1CN1CC[C@H](N2CCN(CC2)C2=CC=C(N[C@H]3CCC(=O)NC3=O)C=C2F)C(F)(F)C1)C1=CN(C)C(=O)C(C)=C1C
small molecule,DB18444,['investigational'],Bexotegrast,COCCN(CCCCC1=CC=C2CCCNC2=N1)CC[C@H](NC1=NC=NC2=CC=CC=C12)C(O)=O
small molecule,DB18445,['investigational'],CC-90001,C[C@@H]1CC[C@H](C[C@H]1O)NC1=NC(NC(C)(C)C)=NC=C1C(N)=O
small molecule,DB18463,['investigational'],Narmafotinib,COC1=CC(=CC=C1NC1=NC=C(C(CCC2=CC=CC=C2CC(N)=O)=N1)C(F)(F)F)C1CCN(C)CC1
small molecule,DB18464,['investigational'],Esuberaprost,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)[C@@H](C)CC#CC)[C@@]1([H])C1=CC=CC(CCCC(O)=O)=C1O2
small molecule,DB18465,['investigational'],KIO-301,CCN(CC1=CC=CC=C1)C1=CC=C(C=C1)\N=N\C1=CC=C(NC(=O)C[N+](CC)(CC)CC)C=C1
small molecule,DB18478,['investigational'],Rodatristat,NC1=NC(O[C@H](C2=CC=C(Cl)C=C2C2=CC=CC=C2)C(F)(F)F)=CC(=N1)N1CCC2(CN[C@@H](C2)C(O)=O)CC1
small molecule,DB18479,['investigational'],Rodatristat_ethyl,CCOC(=O)[C@@H]1CC2(CN1)CCN(CC2)C1=CC(O[C@H](C2=CC=C(Cl)C=C2C2=CC=CC=C2)C(F)(F)F)=NC(N)=N1
small molecule,DB18481,['investigational'],Avasopasem,C1CC[C@@H]2NCC3=CC=CC(CN[C@H]4CCCC[C@@H]4NCCN[C@H]2C1)=N3
small molecule,DB18482,['investigational'],MALP-2,CCCCCCCCCCCCCCCC(=O)OC[C@H](CSC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCN)C(O)=O)OC(=O)CCCCCCCCCCCCCCC
small molecule,DB18484,['investigational'],DOTMP_SM-153,[153Sm+3].OP(O)(=O)CN1CCN(CP(O)([O-])=O)CCN(CP(O)([O-])=O)CCN(CP(O)([O-])=O)CC1
small molecule,DB18488,['investigational'],DMP-777,CCC[C@@H](NC(=O)N1[C@@H](OC2=CC=C(C=C2)C(=O)N2CCN(C)CC2)C(CC)(CC)C1=O)C1=CC=C2OCOC2=C1
small molecule,DB18489,['investigational'],Elenestinib,C[C@](N)(C1=CC=C(F)C=C1)C1=CN=C(N=C1)N1CCN(CC1)C1=NC=NN2C=C(C=C12)C1=CN(CCO)N=C1
small molecule,DB18490,['investigational'],Aficamten,CCC1=NC(=NO1)C1=CC=C2[C@@H](CCC2=C1)NC(=O)C1=CN(C)N=C1
small molecule,DB18493,['investigational'],Cerium_dioxide,[O--].[O--].[Ce+4]
small molecule,DB18508,['investigational'],Sodium_arsenite,[Na+].[O-][As]=O
small molecule,DB18509,['investigational'],Arsenite_ion,[O-][As]([O-])[O-]
small molecule,DB18510,['investigational'],KUS-121_free_acid,CC1=CC(F)=CC=C1C1=CC=C(C=N1)\N=N\C1=C(N)C2=CC=CC=C2C(=C1)S(O)(=O)=O
small molecule,DB18511,['investigational'],AP-001,CC\C=C/C[C@H](O)\C=C/C=C/C=C/[C@H](O)C\C=C/C\C=C/CCC(O)=O
small molecule,DB18514,['investigational'],DSP-5336,CC(C)N(C(C)C)C(=O)C1=CC(F)=CC=C1OC1=CN=CN=C1N1CC2(C1)CCN(CC2)C(=O)[C@H]1N[C@H]2CC[C@@H]1C(=C)C2
small molecule,DB18515,"['approved', 'investigational']",Revumenib,CCN(C(C)C)C(=O)C1=CC(F)=CC=C1OC1=CN=CN=C1N1CC2(C1)CCN(C[C@H]1CC[C@@H](CC1)NS(=O)(=O)CC)CC2
small molecule,DB18516,['investigational'],Chromium_histidinate,[Cr+3].N[C@@H](CC1=CN=CN1)C([O-])=O.N[C@@H](CC1=CN=CN1)C([O-])=O.N[C@@H](CC1=CN=CN1)C([O-])=O
small molecule,DB18517,['investigational'],Salcaprozic_acid,OC(=O)CCCCCCCNC(=O)C1=CC=CC=C1O
small molecule,DB18518,['investigational'],Crinecerfont,COC1=CC(Cl)=C(C=C1C)C1=C(C)SC(=N1)N(CC#C)[C@@H](CC1CC1)C1=CC=C(C)C(F)=C1
small molecule,DB18523,['investigational'],Rhenium_(186-Re)_obisbemeda,O=[186Re+3].CCN(CC)CCN(CCS)CC[S-].CCN(CC)CCN(CC[S-])CC[S-]
small molecule,DB18527,['investigational'],JAK4D,NC(=O)C[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)N[C@H](CC1=CNC2=CC=CC=C12)C(N)=O
small molecule,DB18529,['investigational'],"Methionine_sulfoximine,_(S)-",C[S@@+]([O-])(=N)CC[C@H](N)C(O)=O
small molecule,DB18536,['investigational'],Luminol,NC1=C2C(=O)NNC(=O)C2=CC=C1
small molecule,DB18537,['investigational'],VB-310,[H][C@@]12CCC(C)=C[C@@]1([H])C1=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C=C(CCCCC)C=C1OC2(C)C
small molecule,DB18539,['investigational'],VB-309,[H][C@@]1(O[C@@H]2[C@@H](CO)O[C@@H](OC3=CC(CCCCC)=CC4=C3[C@]3([H])C=C(C)CC[C@@]3([H])C(C)(C)O4)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
small molecule,DB18540,['investigational'],VB-311,[H][C@@]1(O[C@@H]2[C@@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O[C@@H](OC3=CC(CCCCC)=CC4=C3[C@]3([H])C=C(C)CC[C@@]3([H])C(C)(C)O4)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
small molecule,DB18541,['investigational'],VB-313,[H][C@@]1(O[C@H]2[C@H](O)[C@@H](CO)O[C@@]([H])(O[C@@H]3[C@@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)O[C@@H](OC4=CC(CCCCC)=CC5=C4[C@]4([H])C=C(C)CC[C@@]4([H])C(C)(C)O5)[C@H](O)[C@H]3O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
small molecule,DB18542,['investigational'],VB-312,[H][C@@]1(O[C@H]2[C@H](O)[C@@H](CO)O[C@@]([H])(O[C@@H]3[C@@H](CO)O[C@@H](OC4=CC(CCCCC)=CC5=C4[C@]4([H])C=C(C)CC[C@@]4([H])C(C)(C)O5)[C@H](O)[C@H]3O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
small molecule,DB18545,['investigational'],Tildacerfont,CCC(CC)C1=CC(C)=NC2=C(C(C)=NN12)C1=C(Cl)SC(=N1)N1CCOCC1
small molecule,DB18564,['investigational'],YT-001,CCCCCCCCCCCCCC(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(O)=O
small molecule,DB18573,['investigational'],"1,​2-​Dioleoyl-​sn-​glycero-​3-​phospho-​L-​serine",CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@H](COP(O)(=O)OC[C@H](N)C(O)=O)OC(=O)CCCCCCC\C=C/CCCCCCCC
small molecule,DB18578,['investigational'],Brigimadlin,[H][C@]12CC3=C4C=CC(C(O)=O)=C(C)C4=NN3[C@@]1([H])[C@H](C1=CC=CC(Cl)=C1F)[C@@]1(N2CC2CC2)C(=O)NC2=CC(Cl)=CC=C12
small molecule,DB18588,"['experimental', 'investigational']",Denatonium,CC[N+](CC)(CC(=O)NC1=C(C)C=CC=C1C)CC1=CC=CC=C1
small molecule,DB18600,['investigational'],DM-1157,ClC1=CC2=NC=CC(NCCCN3CCC(CC3)NC(C3=CC=CC=N3)C3=CC=CC=N3)=C2C=C1
small molecule,DB18603,['investigational'],APPD,[H][C@@]1(O[C@@H]([C@H](NCCCC(=O)NCC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)C(N)=O)[C@@]2([H])O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)O[C@H](CN)[C@@H](O)[C@H]1O
small molecule,DB18632,['investigational'],"1-(3-fluoro-4-(7-(5-methyl-1H-imidazol-2-yl)-1-oxo-2,3-dihydro-1H-isoindo-1-4-yl)-phenyl)-3-(3-trifluoromethyl-phenyl)-urea",CC1=CNC(=N1)C1=CC=C(C2=C1C(=O)NC2)C1=CC=C(NC(=O)NC2=CC=CC(=C2)C(F)(F)F)C=C1F
small molecule,DB18633,['investigational'],Uttroside_B,[H][C@]12C[C@@]3([H])[C@]4([H])CC[C@@]5([H])C[C@H](CC[C@]5(C)[C@@]4([H])CC[C@]3(C)[C@@]1([H])[C@H](C)[C@@](O)(CC[C@@H](C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)O2)O[C@]1([H])O[C@H](CO)[C@H](O[C@]2([H])O[C@H](CO)[C@@H](O)[C@H](O[C@]3([H])OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@]2([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
small molecule,DB18634,['investigational'],Vasoactive_intestinal_peptide,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CC1=CNC=N1)C(C)C)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(O)=O
small molecule,DB18657,['investigational'],PARPI_F-18,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCN(CC1)C(=O)C1=CC=C([18F])C=C1
small molecule,DB18665,['investigational'],Psoralen,O=C1OC2=CC3=C(C=CO3)C=C2C=C1
small molecule,DB18689,['investigational'],GDP-L-fucose,C[C@@H]1O[C@H](OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=C(N)NC3=O)[C@@H](O)[C@H](O)[C@@H]1O
small molecule,DB18706,['investigational'],Emraclidine,CC1=CC(C)=C2CN(CC2=N1)C(=O)CC1CN(C1)C1=CC=NC(=C1)C(F)(F)F
small molecule,DB18707,['investigational'],AVL-3288,CC1=NOC(=C1)C(=C\NC1=CC=C(Cl)C=C1)\C(=O)NC1=CC=C(Cl)C=C1
small molecule,DB18708,['investigational'],Alogabat,CC1=C(COC2=CC=C(N=N2)C(=O)NC2CCOCC2)C(=NO1)C1=CC=C(C)N=C1
small molecule,DB18709,['investigational'],Ropsacitinib,CN1C=C(C=N1)C1=CN2N=CC=C2C(=N1)C1=CN(N=C1)[C@@]1(CC#N)C[C@@H](C1)C#N
small molecule,DB18711,['investigational'],taletrectinib,OC(=O)CCCCC(O)=O.C[C@@H](N)COC1=CC=C(C=C1)C1=CN=C2C=CC(N[C@H](C)C3=CC=CC(F)=C3)=NN12
small molecule,DB18715,['investigational'],Tolebrutinib,NC1=C2N(C(=O)N([C@@H]3CCCN(C3)C(=O)C=C)C2=CC=N1)C1=CC=C(OC2=CC=CC=C2)C=C1
small molecule,DB18716,['approved'],Enmetazobactam,[H][C@@]12CC(=O)N1[C@@H](C([O-])=O)[C@](C)(CN1C=C[N+](C)=N1)S2(=O)=O
small molecule,DB18725,['investigational'],Cevidoplenib,CN1C=C(C(=O)C2CC2)C2=CC(NC3=NC(=CC=N3)N3C=C(CN4C[C@H](O)CO4)C(C)=N3)=CC=C12
small molecule,DB18729,"['investigational', 'withdrawn']",Neoarsphenamine,[Na+].NC1=CC(=CC=C1O)\[As]=[As]\C1=CC=C(O)C(NCOS[O-])=C1
small molecule,DB18732,['investigational'],Irpagratinib,COC1=CC(OC)=C(F)C(=C1F)C1=CC2=CN=C(N[C@@H]3COCC[C@@H]3NC(=O)C=C)N=C2C(=N1)N1CC(C)(C1)OC
small molecule,DB18736,['investigational'],Celastrol,[H][C@@]12C[C@@](C)(CC[C@]1(C)CC[C@]1(C)C3=CC=C4C(C)=C(O)C(=O)C=C4[C@]3(C)CC[C@@]21C)C(O)=O
small molecule,DB18737,"['approved', 'investigational']",Procinonide,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
small molecule,DB18738,"['approved', 'investigational']",Ciprocinonide,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)COC(=O)C1CC1
small molecule,DB18744,['investigational'],Glecirasib,CC(C)C1=NC=CC(C)=C1N1C(=O)C(C#N)=C(N2CCN(CC2)C(=O)C=C)C2=CC(Cl)=C(N=C12)C1=C(N)C(F)=C(F)C(F)=C1F
small molecule,DB18745,['investigational'],Safusidenib,CC1=CN(C(=O)C2=C(ON=C2C2=C(Cl)C=C(Cl)C=C2Cl)C(C)(C)F)C2=CC=CC(\C=C\C(O)=O)=C12
small molecule,DB18746,['investigational'],Ocifisertib,COC1=CC=C2NC(=O)[C@@]3(C[C@H]3C3=CC=C4C(NN=C4\C=C\C4=CC=C(CN5C[C@H](C)O[C@H](C)C5)C=C4)=C3)C2=C1
small molecule,DB18749,['investigational'],Soquelitinib,COC1=CC(C)=C(SC2=CN=C(NC(=O)C3CC3)S2)C=C1C(=O)N1CCCN([C@H](C)C1)C(=O)C=C
small molecule,DB18752,['investigational'],Indotecan,COC1=C(OC)C=C2C(=O)N(CCCN3CCOCC3)C3=C(C(=O)C4=CC5=C(OCO5)C=C34)C2=C1
small molecule,DB18753,['investigational'],Sonrotoclax,CC(C)C1=CC=CC=C1[C@@H]1CCCN1C1CC2(C1)CCN(CC2)C1=CC=C(C(=O)NS(=O)(=O)C2=CC=C(NC[C@H]3CC[C@](C)(O)CC3)C(=C2)[N+]([O-])=O)C(OC2=CN=C3NC=CC3=C2)=C1
small molecule,DB18755,['investigational'],Monepantel,C[C@](COC1=CC(=CC=C1C(F)(F)F)C#N)(NC(=O)C1=CC=C(SC(F)(F)F)C=C1)C#N
small molecule,DB18756,['approved'],Diaminopyrimidine_oxide,NC1=CC=NC(N)=[N+]1[O-]
small molecule,DB18759,['investigational'],APD-209,[H][C@]1(O[C@@](C[C@H](O)[C@H]1NC(C)=O)(OCCCCCNC(=O)CCOCCOCCOCCOCCOCCNC(=O)CCCCCCCCC#CC#CCCCCCCCCCCCC)C(O)=O)[C@H](O)[C@H](O)CO
small molecule,DB18760,['investigational'],11C-AMT,[11CH3][C@](N)(CC1=CNC2=CC=CC=C12)C(O)=O
small molecule,DB18761,['investigational'],Zotarolimus,[H][C@@]12CC[C@@H](C)[C@@](O)(O1)C(=O)C(=O)N1CCCC[C@@]1([H])C(=O)O[C@@]([H])(CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C2)OC)[C@H](C)C[C@@H]1CC[C@@H]([C@@H](C1)OC)N1C=NN=N1
small molecule,DB18762,['investigational'],Zongertinib,CN1C=NC2=CC(OC3=CC=C(NC4=NC=NC5=CN=C(N=C45)N4CCC(CC4)NC(=O)C=C)C=C3C)=CC=C12
small molecule,DB18763,['investigational'],Zipalertinib,CC1=C[C@@H](CN2C3=NC=NC(N)=C3C(=C12)C1=CC2=CC=CC=C2N=C1)NC(=O)C=C
small molecule,DB18765,['investigational'],Zamaporvint,CC1=C(N=CN1CC(=O)NC1=CC=C(C=N1)C1=CN=CC=N1)C1=CC=NC(=C1)C(F)(F)F
small molecule,DB18766,['investigational'],Zalunfiban,NCC(=O)NC1=CN=CC(=C1)C1=NN2C(S1)=NC(=CC2=O)N1CCNCC1
small molecule,DB18767,['investigational'],Zabedosertib,CC(C)(O)C1=CC2=NN(CCS(C)(=O)=O)C=C2C=C1NC(=O)C1=CC=CC(=N1)C(F)(F)F
small molecule,DB18768,['investigational'],Yimitasvir,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C(C=C1)C1=CC=C(C2=C1[C@@H]1CC[C@H]2C1)C1=CC=C2N=C(NC2=C1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C
small molecule,DB18769,['investigational'],Gemlapodect,CN1N=CC(C(=O)N2CCOCC2)=C1C(=O)NC1=CC2=NC(=NN2C=C1)C1=CC=CC=C1
small molecule,DB18770,['investigational'],Gartisertib,NC1=NN2C=C(F)C=NC2=C1C(=O)NC1=CN=CC(F)=C1N1CCC(CC1)C(=O)N1CCN(CC1)C1COC1
small molecule,DB18771,['investigational'],Frunexian,C[C@@H](NC(=O)N1[C@@H]([C@@H](CC2=CC=NC(N)=C2)C1=O)C(O)=O)C1CCCCC1
small molecule,DB18772,['investigational'],Fosciclopirox,CC1=CC(=O)N(OCOP(O)(O)=O)C(=C1)C1CCCCC1
small molecule,DB18773,['investigational'],Flurpiridaz_F-18,CC(C)(C)N1N=CC(OCC2=CC=C(COCC[18F])C=C2)=C(Cl)C1=O
small molecule,DB18774,['investigational'],Ficonalkib,COC1=CC(=CC=C1NC1=NC2=C(CCN2)C(NC2=CC=CC=C2S(=O)(=O)C(C)C)=N1)N1CCC(CC1)N(C)C
small molecule,DB18775,['investigational'],Evenamide,CCCCOC1=CC=CC(CCNCC(=O)N(C)C)=C1
small molecule,DB18776,['investigational'],(R)-etodolac,CCC1=C2NC3=C(CCO[C@]3(CC)CC(O)=O)C2=CC=C1
small molecule,DB18779,['investigational'],Vepafestinib,COCC1=CC=C(NC(=O)C2=C(C#CCN3CCOCC3)N(C3=NC=NC(N)=C23)C2(C)CC2)C=C1
small molecule,DB18780,['investigational'],XP-102,CCCS(=O)(=O)NC1=CC=C(F)C(N2C=C(C3=NC(=CC=C23)N(C)C2CCN(CC)CC2)C2=CN=CN=C2)=C1F
small molecule,DB18781,['investigational'],Vutiglabridin,CCOC1=CC=C(C2COC3=C(C2)C=CC2=C3CCC(C)(C)O2)C(O)=C1
