SMILES,molecule_chembl_id,IC50,mol,mw,nhd,nha,clogp,rb,pIC50
CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,CHEMBL1614725,4200.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07060>,547.159802,3,7,5.916600000000003,9,5.376750709602099
O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(-c2cn3c(n2)sc2ccccc23)cc1,CHEMBL1927770,171.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b070d0>,666.1524163280001,2,5,8.162300000000004,8,6.767003889607846
O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N[C@H](Cc1ccccc1)C(=O)Nc1ccc(-c2cn3c(n2)sc2ccccc23)cc1,CHEMBL1927771,206.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07140>,666.1524163280001,2,5,8.162300000000004,8,6.686132779630847
Cc1cc(C)cc(CC(=O)N[C@H](Cc2ccccc2)C(=O)Nc2ccc(-c3cn4c(n3)sc3ccccc34)cc2)c1,CHEMBL1927769,559.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b071b0>,558.2089472000001,2,5,6.741540000000006,8,6.252588192113577
Cc1cc(C)cc(CC(=O)N[C@@H](Cc2ccccc2)C(=O)Nc2ccc(-c3cn4c(n3)sc3ccccc34)cc2)c1,CHEMBL1927768,607.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07220>,558.2089472000001,2,5,6.741540000000006,8,6.2168113089247425
O=C(Cc1cc(F)cc(F)c1)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(-c2cn3c(n2)sc2ccccc23)cc1,CHEMBL1927772,760.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07290>,566.1588034480001,2,5,6.402900000000005,8,6.119186407719209
Cc1cc(C)cc(CC(=O)N[C@@H](Cc2ccccc2)C(=O)Nc2ccc(-c3cn4c5c(sc4n3)CCCC5)cc2)c1,CHEMBL1927625,793.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07300>,562.2402473280001,2,5,6.467140000000007,8,6.100726812682396
O=C(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(-c2cn3c(n2)sc2cc(Br)ccc23)cc1,CHEMBL1927778,7300.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07370>,744.0629283960001,2,5,8.9248,8,5.136677139879544
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(=O)C(F)(F)F)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F,CHEMBL1939320,16.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b073e0>,707.1493921200001,6,8,5.416100000000003,6,7.795880017344075
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(N)CC3(C)C)ncc1Cl,CHEMBL1939321,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07450>,497.1742289400001,5,7,4.0630000000000015,5,7.920818753952375
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(=O)CN(C)C)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F,CHEMBL1939481,11.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b074c0>,696.2198567160001,6,9,4.415400000000003,8,7.958607314841775
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(C)=O)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F,CHEMBL1939482,18.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07530>,653.1776575560001,6,8,4.873700000000003,6,7.7447274948966935
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(=O)COC)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F,CHEMBL1939483,22.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b075a0>,683.1882222400001,6,9,4.500200000000003,8,7.657577319177793
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(=O)N2CCCC2)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F,CHEMBL1939484,16.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07610>,708.2198567160001,6,8,5.543000000000004,6,7.795880017344075
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(=O)OC)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F,CHEMBL1939485,20.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07680>,669.172572176,6,9,5.093600000000003,6,7.698970004336019
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@H](NC(=O)C(F)(F)F)CC3(C)C)ncc1Cl,CHEMBL1939486,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b076f0>,593.156528188,5,7,4.782800000000003,6,7.920818753952375
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@@H](NC(=O)C(F)(F)F)CC3(C)C)ncc1Cl,CHEMBL1939487,17.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07760>,593.156528188,5,7,4.782800000000003,6,7.769551078621726
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@H](NC(=O)COC)CC3(C)C)ncc1Cl,CHEMBL1939488,34.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b077d0>,569.195358308,5,8,3.866900000000003,8,7.468521082957745
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@@H](NC(=O)COC)CC3(C)C)ncc1Cl,CHEMBL1939489,26.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07840>,569.195358308,5,8,3.866900000000003,8,7.585026652029182
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@H](NC(=O)N2CCCC2)CC3(C)C)ncc1Cl,CHEMBL1939491,26.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b078b0>,594.226992784,5,7,4.9097000000000035,6,7.585026652029182
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@@H](NC(=O)N2CCCC2)CC3(C)C)ncc1Cl,CHEMBL1939492,34.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07920>,594.226992784,5,7,4.9097000000000035,6,7.468521082957745
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@H](NC(=O)OC)CC3(C)C)ncc1Cl,CHEMBL1939493,7.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07990>,555.1797082439999,5,8,4.460300000000003,6,8.154901959985743
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@@H](NC(=O)OC)CC3(C)C)ncc1Cl,CHEMBL1939494,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07a00>,555.1797082439999,5,8,4.460300000000003,6,7.920818753952375
CN1CCC2(CC1)C(=O)Nc1ccc(-c3cnc4nnn(Cc5ccc6ncccc6c5)c4n3)cc12,CHEMBL1950193,4770.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07a70>,476.20730738800006,1,8,3.4003000000000014,3,5.3214816209598865
CN1CCC2(CC1)C(=O)Nc1ccc(-c3ccc4[n+](n3)C(Cc3ccc5ncccc5c3)N=N4)cc12,CHEMBL1950194,5320.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07ae0>,476.21933487209003,1,6,4.338400000000003,3,5.274088367704952
CN1CCC2(CC1)C(=O)Nc1ccc(-c3ncc4nnn(Cc5ccc6ncccc6c5)c4n3)cc12,CHEMBL1950195,140000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07b50>,476.20730738800006,1,8,3.4003000000000014,3,3.853871964321762
CN1CCC2(CC1)C(=O)Nc1ccc(-c3ncc4ncn(Cc5ccc6ncccc6c5)c4n3)cc12,CHEMBL1950196,1100000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07bc0>,475.21205842000006,1,7,4.005300000000003,3,2.958607314841775
CN1CCC2(CC1)C(=O)Nc1cc(-c3cnc4nnn(Cc5ccc6ncccc6c5)c4n3)ccc12,CHEMBL1950197,1560.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07c30>,476.20730738800006,1,8,3.4003000000000014,3,5.806875401645539
CN1CCC2(CC1)C(=O)Nc1cc(-c3ccc4[n+](n3)C(Cc3ccc5ncccc5c3)N=N4)ccc12,CHEMBL1950198,3800.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07ca0>,476.21933487209003,1,6,4.338400000000003,3,5.42021640338319
CN1CCC2(CC1)C(=O)Nc1cc(-c3ncc4nnn(Cc5ccc6ncccc6c5)c4n3)ccc12,CHEMBL1950199,1200000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07d10>,476.20730738800006,1,8,3.4003000000000014,3,2.9208187539523753
CN1CCC2(CC1)C(=O)Nc1cc(-c3ncc4ncn(Cc5ccc6ncccc6c5)c4n3)ccc12,CHEMBL1950200,1400000.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07d80>,475.21205842000006,1,7,4.005300000000003,3,2.853871964321762
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,CHEMBL6246,580.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07df0>,302.006267152,4,8,1.3127999999999997,0,6.236572006437063
CCCn1c(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)cn2)c(=O)n1-c1ccccc1,CHEMBL2032022,69.5,<rdkit.Chem.rdchem.Mol object at 0x734b19b07e60>,509.206304344,1,8,5.353820000000004,8,7.158015195409886
CCn1c(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)cn2)c(=O)n1-c1ccccc1,CHEMBL2032021,106.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b07ed0>,495.19065428,1,8,4.963720000000004,7,6.97469413473523
CCn1c(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)c(F)c2)c(=O)n1-c1ccccc1,CHEMBL2032020,62.5,<rdkit.Chem.rdchem.Mol object at 0x734b19b07f40>,512.1859834999999,1,7,5.707820000000004,7,7.204119982655925
COc1ccc2c(Oc3ccc(NC(=O)c4c(-c5csc(C)n5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032019,23.4,<rdkit.Chem.rdchem.Mol object at 0x734b19b08040>,564.1579742480001,1,10,5.604320000000006,7,7.6307841425898575
COc1ccc2c(Oc3ccc(NC(=O)c4c(-c5cc(C)on5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032018,29.5,<rdkit.Chem.rdchem.Mol object at 0x734b19b080b0>,548.1808178680001,1,10,5.135820000000004,7,7.5301779840218375
COc1ccc2c(Oc3ccc(NC(=O)c4c(-c5cnccn5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032017,31.5,<rdkit.Chem.rdchem.Mol object at 0x734b19b08120>,545.1811522160001,1,10,4.629400000000003,7,7.501689446210399
COc1ccc2c(Oc3ccc(NC(=O)c4c(-c5cccnc5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032016,24.1,<rdkit.Chem.rdchem.Mol object at 0x734b19b08190>,544.1859032480002,1,9,5.234400000000005,7,7.617982957425132
COc1ccc2c(Oc3ccc(NC(=O)c4c(-c5ccccn5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032015,21.6,<rdkit.Chem.rdchem.Mol object at 0x734b19b08200>,544.1859032480002,1,9,5.234400000000005,7,7.665546248849069
COc1ccc2c(Oc3ccc(NC(=O)c4c(-c5ccncc5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032014,18.4,<rdkit.Chem.rdchem.Mol object at 0x734b19b08270>,544.1859032480002,1,9,5.234400000000005,7,7.735182176990463
COc1ccc2c(Oc3ccc(NC(=O)c4c(C5CCOCC5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032013,37.6,<rdkit.Chem.rdchem.Mol object at 0x734b19b082e0>,551.2168690280001,1,9,5.066400000000003,7,7.424812155072339
COc1ccc2c(Oc3ccc(NC(=O)c4c(C5CCOCC5)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2031913,39.8,<rdkit.Chem.rdchem.Mol object at 0x734b19b08350>,568.212198248,1,8,5.810500000000005,7,7.400116927926312
COc1ccc2c(Oc3ccc(NC(=O)c4c(C5CCOC5)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2031912,33.7,<rdkit.Chem.rdchem.Mol object at 0x734b19b083c0>,554.196548184,1,8,5.420400000000004,7,7.4723700991286615
COc1ccc2c(Oc3ccc(NC(=O)c4c(C5CCCO5)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2031911,64.6,<rdkit.Chem.rdchem.Mol object at 0x734b19b08430>,554.196548184,1,8,5.768000000000005,7,7.189767482004916
COc1ccc2c(Oc3ccc(NC(=O)c4c([C@@H]5CCCN5)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2031909,327.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b084a0>,553.2125325960001,2,8,5.341000000000004,7,6.485452247339714
COc1ccc2c(Oc3ccc(NC(=O)c4c(CN5CCCC5)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2031907,66.4,<rdkit.Chem.rdchem.Mol object at 0x734b19b08510>,550.2328534400002,1,9,4.768200000000004,8,7.1778319206319825
COc1ccc2c(Oc3ccc(NC(=O)c4c(CN5CCCC5)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2031906,83.9,<rdkit.Chem.rdchem.Mol object at 0x734b19b08580>,567.2281826600001,1,8,5.512300000000004,8,7.0762380391713
CCN(C)Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C,CHEMBL2031905,76.7,<rdkit.Chem.rdchem.Mol object at 0x734b19b085f0>,555.22818266,1,8,5.368200000000005,9,7.115204636051019
COc1ccc2c(Oc3ccc(NC(=O)c4c(CN)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2031903,42.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08660>,513.1812324680001,2,8,4.375200000000002,7,7.376750709602099
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2031901,83.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b086d0>,481.17500421600005,1,8,4.480820000000002,6,7.080921907623926
COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)nc3)c2cc1OC,CHEMBL2031900,71.2,<rdkit.Chem.rdchem.Mol object at 0x734b19b08740>,511.1855689,1,9,4.489420000000003,7,7.147520006363144
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)c(OC)c3)ccnc2c1,CHEMBL2031899,114.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b087b0>,510.19031993199997,1,8,5.094420000000004,7,6.943095148663527
COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)c(Cl)c3)c2cc1OC,CHEMBL2031898,177.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08820>,544.15134758,1,8,5.747820000000004,7,6.752026733638194
COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cn3)c2cc1OC,CHEMBL2031897,417.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08890>,511.1855689,1,9,4.489420000000003,7,6.379863945026242
CCc1cc2c(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2cc1OC,CHEMBL2031896,534.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08900>,526.201633564,1,7,5.787320000000006,7,6.272458742971444
COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)c2cc1C,CHEMBL2031895,461.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08970>,512.1859835,1,7,5.533340000000004,6,6.336299074610352
COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)c2cc1Br,CHEMBL2031894,652.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b089e0>,576.0808455040001,1,7,5.987420000000004,6,6.185752404268079
COc1cc2nccc(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)c2cc1OC,CHEMBL2031893,20.2,<rdkit.Chem.rdchem.Mol object at 0x734b19b08a50>,528.1808981199999,1,8,5.233520000000005,7,7.694648630553377
COc1cc2nccc(Oc3ccc(NC(=O)C4CCN(c5ccccc5)C4=O)cc3F)c2cc1OC,CHEMBL2032033,123.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08ac0>,501.16999908799994,1,6,5.175000000000004,7,6.910094888560602
COc1cc2nccc(Oc3ccc(NC(=O)C4(C)CCN(c5ccccc5)C4=O)cc3F)c2cc1OC,CHEMBL2032034,667.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08b30>,515.185649152,1,6,5.565100000000005,7,6.175874166083451
COc1cc2nccc(Oc3ccc(NC(=O)C4(F)CCN(c5ccccc5)C4=O)cc3F)c2cc1OC,CHEMBL2032035,3925.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08ba0>,519.160577276,1,6,5.267100000000004,7,5.4061603389187285
COc1cc2nccc(Oc3ccc(NC(=O)C4CCN(Cc5ccccc5)C4=O)cc3F)c2cc1OC,CHEMBL2032036,1111.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08c10>,515.185649152,1,6,5.170600000000005,8,5.9542859410591324
COc1cc2nccc(Oc3ccc(NC(=O)N4CCC(Cc5ccccc5)C4=O)cc3F)c2cc1OC,CHEMBL2032037,592.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08c80>,515.185649152,1,6,5.806500000000005,7,6.22767829327708
COc1cc2nccc(Oc3ccc(-c4cnc(Nc5ccccc5)n(C)c4=O)cc3F)c2cc1OC,CHEMBL518208,204.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08cf0>,498.17033343599996,1,8,5.687700000000005,7,6.690369832574102
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC5CNC(=O)O5)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2032032,116.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08d60>,583.1867117720001,2,9,4.796320000000003,8,6.935542010773082
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(O)CN)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2032031,63.1,<rdkit.Chem.rdchem.Mol object at 0x734b19b08dd0>,557.2074472160001,3,9,4.007520000000002,9,7.199970640755866
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(O)C(C)C)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2032030,56.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08e40>,570.227848312,2,8,5.704820000000005,9,7.251811972993799
CC[C@H](O)Cn1c(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)c(F)c2)c(=O)n1-c1ccccc1,CHEMBL2029375,38.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08eb0>,556.2121982479999,2,8,5.458820000000005,9,7.42021640338319
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032029,45.4,<rdkit.Chem.rdchem.Mol object at 0x734b19b08f20>,525.2012189640001,2,9,4.324620000000003,8,7.342944147142896
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)O)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2032028,52.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b08f90>,542.196548184,2,8,5.068720000000004,8,7.2839966563652006
COCCn1c(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)cn2)c(=O)n1-c1ccccc1,CHEMBL2032027,89.3,<rdkit.Chem.rdchem.Mol object at 0x734b19b09000>,525.201218964,1,9,4.590220000000004,9,7.049148541111454
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CCO)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CHEMBL2032026,95.8,<rdkit.Chem.rdchem.Mol object at 0x734b19b09070>,511.1855689000001,2,9,3.9361200000000016,8,7.018634490921456
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CCO)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2032025,47.5,<rdkit.Chem.rdchem.Mol object at 0x734b19b090e0>,528.18089812,2,8,4.680220000000003,8,7.323306390375134
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CCN)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,CHEMBL2032024,195.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09150>,527.1968825320001,2,8,4.646620000000002,8,6.709965388637482
C=C(C)Cn1c(C)c(C(=O)Nc2ccc(Oc3ccnc4cc(OC)ccc34)c(F)c2)c(=O)n1-c1ccccc1,CHEMBL2032023,23.9,<rdkit.Chem.rdchem.Mol object at 0x734b19b091c0>,538.201633564,1,7,6.264020000000006,8,7.621602099051862
Cc1cc(-n2ccc3nnn(Cc4ccc5ncccc5c4)c3c2=O)sn1,CHEMBL2029561,5.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09230>,374.0949800679999,0,8,2.943620000000001,3,8.301029995663981
COc1cnc2ccc(Cn3nnc4ccn(-c5cc(C)ns5)c(=O)c43)cc2c1,CHEMBL2029562,3.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b092a0>,404.10554475199996,0,9,2.9522200000000014,4,8.522878745280337
COCCOc1cnc2ccc(Cn3nnc4ccn(-c5cc(C)ns5)c(=O)c43)cc2c1,CHEMBL2029563,2.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09310>,448.1317595,0,10,2.968820000000002,7,8.698970004336019
Cc1cc(-n2ccc3nnn([C@@H](C)c4ccc5ncccc5c4)c3c2=O)sn1,CHEMBL2029564,3.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09380>,388.1106301319999,0,8,3.504620000000002,3,8.522878745280337
COc1cnc2ccc([C@H](C)n3nnc4ccn(-c5cc(C)ns5)c(=O)c43)cc2c1,CHEMBL2029565,2.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b093f0>,418.12119481599996,0,9,3.5132200000000022,4,8.698970004336019
COCCOc1cnc2ccc([C@H](C)n3nnc4ccn(-c5cc(C)ns5)c(=O)c43)cc2c1,CHEMBL2029678,2.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09460>,462.147409564,0,10,3.5298200000000026,7,8.698970004336019
COCCOc1cnc2ccc(Cn3nnc4ccn(-c5cccs5)c(=O)c43)cc2c1,CHEMBL2029679,102.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b094d0>,433.12086046800005,0,9,3.2654000000000023,7,6.991399828238083
COCCOc1cnc2ccc([C@H](C)n3nnc4ccn(-c5cccs5)c(=O)c43)cc2c1,CHEMBL2029680,12.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09540>,447.13651053200005,0,9,3.8264000000000022,7,7.920818753952375
Cc1csc(-n2ccc3nnn([C@@H](C)c4ccc5ncccc5c4)c3c2=O)c1,CHEMBL2029681,17.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b095b0>,387.115381164,0,7,4.109620000000003,3,7.769551078621726
Cc1ccc(-n2ccc3nnn([C@@H](C)c4ccc5ncccc5c4)c3c2=O)s1,CHEMBL2029682,39.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09620>,387.1153811639999,0,7,4.109620000000003,3,7.4089353929735005
C[C@@H](c1ccc2ncccc2c1)n1nnc2ccn(-c3cnn(C)c3)c(=O)c21,CHEMBL2029683,37.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09690>,371.149458164,0,8,2.4731999999999994,3,7.431798275933005
COc1cnc2ccc(Cn3nnc4ccn(-c5cc(F)cc(F)c5)c(=O)c43)cc2c1,CHEMBL2029684,110.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09700>,419.11938116,0,7,3.4655000000000022,4,6.958607314841775
COCCOc1cnc2ccc(Cn3nnc4ccn(-c5cc(F)cc(F)c5)c(=O)c43)cc2c1,CHEMBL2029685,14.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09770>,463.145595908,0,8,3.4821000000000026,7,7.853871964321762
COCCOc1cnc2ccc([C@H](C)n3nnc4ccn(-c5cc(F)cc(F)c5)c(=O)c43)cc2c1,CHEMBL2029686,3.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b097e0>,477.161245972,0,8,4.043100000000003,7,8.522878745280337
COCCOc1cnc2ccc([C@H](C)n3nnc4ccn(-c5ccc(F)c(F)c5)c(=O)c43)cc2c1,CHEMBL2029687,3.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09850>,477.161245972,0,8,4.043100000000003,7,8.522878745280337
Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1,CHEMBL2323775,582.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b098c0>,471.13651053200005,1,7,3.1633000000000013,6,6.235077015350112
COc1cc2c(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,CHEMBL505896,8.9,<rdkit.Chem.rdchem.Mol object at 0x734b19b09930>,610.25914844,0,9,5.627400000000007,11,8.050609993355087
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,CHEMBL2403108,1339.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b099a0>,557.222738692,3,8,6.361920000000006,9,5.873219422987991
C[C@H](Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)ccc(F)c1Cl,CHEMBL2401814,7400.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09a10>,489.11345852399995,2,7,5.783900000000004,5,5.130768280269024
CCC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)ccc(F)c1Cl,CHEMBL2401740,2200.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09a80>,503.12910858799995,2,7,6.174000000000005,6,5.657577319177793
C=CCC(Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)ccc(F)c1Cl,CHEMBL2401817,2100.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09af0>,515.129108588,2,7,6.340100000000004,7,5.6777807052660805
C[C@@H](Oc1c(N)ncc2c(C3=CCN(C(N)=O)CC3)coc12)c1c(Cl)ccc(F)c1Cl,CHEMBL2401832,600.0,<rdkit.Chem.rdchem.Mol object at 0x734b19b09b60>,464.081824048,2,5,5.163700000000003,4,6.221848749616356
